devans@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Amanda Rock Community Home,MR0002891,301 Knapp Street ,LEESVILLE,LA,71446,VERNON,920 MAIN STREET,PINEVILLE,LA,71360,6/25/1982,5/31/2024, CAROLYN  GRESHAM,3184454470,3374456503,6,273,6/1/2023,4/10/2023,1,evergreenls.org
Kaleigh.Kennedy@stmarys-rts.org,Intermediate Care Facilities for the Developmentally Delayed,Amicus Home,MR0007039,1705 Madeley Avenue ,BOYCE,LA,71409,RAPIDES,P.O. DRAWER 7768 ,ALEXANDRIA,LA,71306,11/20/2006,11/30/2024, Christi  Guillot,3184456443,3184831850,6,992,12/1/2023,11/8/2023,1,stmarys-rts.org
nharrison@lafayettelarc.org,Intermediate Care Facilities for the Developmentally Delayed,Andover Group Home,MR0004391,22336 Sutter Road ,ZACHARY,LA,70791,EAST BATON ROUGE,303 NEW HOPE ROAD,LAFAYETTE,LA,70506,6/6/2003,11/30/2024, Nicole  Harrison,3373261999,2255708157,2,2203785152,12/1/2023,11/27/2023,1,lafayettelarc.org
devans@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Anna Lane Community Home,MR0003190,132 Anna Lane,PINEVILLE,LA,71360,RAPIDES,920 MAIN STREET,PINEVILLE,LA,71360,3/8/1991,3/31/2024, CAROLYN  GRESHAM,3186403070,3184456503,6,674,4/1/2023,3/3/2023,1,evergreenls.org
mrprice035@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Apache Drive Community Residence,MR0003138,2000 Apache Drive ,WINNFIELD,LA,71483,WINN,P. O. BOX 715,RUSTON,LA,71273,2/6/1990,9/30/2024, MATT  PRICE,3186286578,3182558233,6,612,10/1/2023,9/11/2023,1,gmail.com
clifton.hunt@sevitahealth.com,Intermediate Care Facilities for the Developmentally Delayed,Arcadia Home,MR0003091,12776 Arlingford Ave. ,BATON ROUGE,LA,70815,EAST BATON ROUGE,"2645 O'NEAL LANE, BUILDING A, SUITE B",BATON ROUGE,LA,70816,4/3/1989,8/31/2024, Clifton  Hunt,2252756005,2257678068,2,2203784105,9/1/2023,7/12/2023,1,sevitahealth.com
roukayatou.ousseyni@sevitahealth.com,Intermediate Care Facilities for the Developmentally Delayed,Argonne Street Community Home,MR0003175,4530-32 Argonne Street ,METAIRIE,LA,70001,JEFFERSON,2121 38TH STREET,KENNER,LA,70065,1/3/1991,12/31/2024, Roukayatou  Ousseyni,5045133159,5044055487,1,2203782256,1/1/2024,12/19/2023,1,sevitahealth.com
roukayatou.ousseyni@sevitahealth.com,Intermediate Care Facilities for the Developmentally Delayed,Arkansas Community Home,MR0002919,4232 Arkansas Street,KENNER,LA,70065,JEFFERSON,2121 38TH STREET,KENNER,LA,70065,1/14/1986,8/31/2024, Roukayatou  Ousseyni,5045133159,5044055487,1,2203784080,9/1/2023,7/21/2023,1,sevitahealth.com
crobinson@thearccaddobossier.org,Intermediate Care Facilities for the Developmentally Delayed,Arlington Place Community Home,MR0002887,2418 Arlington Place ,BOSSIER CITY,LA,71111,BOSSIER,351 JORDAN STREET,SHREVEPORT,LA,71101,12/30/1982,3/31/2024, Kristen  Powers,3182218392,3184592914,7,271,4/1/2023,3/8/2023,1,thearccaddobossier.org
jj03ri@aol.com,Intermediate Care Facilities for the Developmentally Delayed,Arthur Community Home,MR0006971,4700 MacArthur Blvd. ,NEW ORLEANS,LA,70131,ORLEANS,3727 GENERAL DEGAULLE DRIVE,NEW ORLEANS,LA,70114,10/10/2006,10/31/2024, Gerald J Murphy,5043661828,5043661867,1,999,11/1/2023,8/30/2023,1,aol.com
tcrawford@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Ashbourne Drive Community Home,MR0002952,1356 Ashbourne Drive,BATON ROUGE,LA,70815,EAST BATON ROUGE,"800 N CAUSEWAY BLVD, SUITE 1C",MANDEVILLE,LA,70448,5/18/1984,9/30/2024, TERRENCE  CRAWFORD,2252272824,2252272824,2,2203784125,10/1/2023,9/18/2023,1,rescare.com
clifton.hunt@sevitahealth.com,Intermediate Care Facilities for the Developmentally Delayed,Astor Community Home,MR0003235,610 Magnolia Drive ,JENNINGS,LA,70546,JEFFERSON DAVIS,"2645 O'NEAL LANE, BUILDING A, SUITE B",BATON ROUGE,LA,70816,9/8/1993,8/31/2024, Clifton  Hunt,3378244291,3378248395,5,2203784081,9/1/2023,7/12/2023,1,sevitahealth.com
eblack@voagbr.org,Intermediate Care Facilities for the Developmentally Delayed,Atkinson Community Home,MR0002959,147 Atkinson Street,BATON ROUGE,LA,70806,EAST BATON ROUGE,2124 WOODDALE BOULEVARD,BATON ROUGE,LA,70806,7/25/1984,7/31/2024, Eboness  Black,2259252372,2259255867,2,386,8/1/2023,7/5/2023,1,voagbr.org
crobinson@thearccaddobossier.org,Intermediate Care Facilities for the Developmentally Delayed,Atlantic Avenue Community Home,MR0002877,136 Atlantic Avenue ,SHREVEPORT,LA,71105,CADDO,351 JORDAN STREET,SHREVEPORT,LA,71101,1/8/1981,3/31/2024, Kristen  Powers,3182218392,3184592914,7,116,4/1/2023,3/7/2023,1,thearccaddobossier.org
lauranickelson@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Bailey Group Home,MR0008167,80 Teer Street ,DELHI,LA,71232,RICHLAND,P.O. BOX 607,DELHI,LA,71232,10/22/2009,10/31/2024,MS Laura  Nickelson,3188785014,3188788671,8,1060,11/1/2023,9/19/2023,1,yahoo.com
tkennedy@laholyangels.org,Intermediate Care Facilities for the Developmentally Delayed,Barry Home,MR0004872,2052 Pepperidge Drive ,SHREVEPORT,LA,71106,CADDO,10450 ELLERBE ROAD,SHREVEPORT,LA,71106,4/7/2005,4/30/2024,MS Laurie  Boswell,3187978500,3187970801,7,938,5/1/2023,3/31/2023,1,laholyangels.org
franklincommunityservices@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Baskin Community Residence,MR0003026,257 Roger Miller Road ,BASKIN,LA,71219,FRANKLIN,3590 FRONT STREET ,WINNSBORO,LA,71295,8/11/1987,2/29/2024, Curtis  Hilbun,3182482727,3182482727,8,490,3/1/2023,2/8/2023,1,yahoo.com
rwatts@delamhc.com,Intermediate Care Facilities for the Developmentally Delayed,Bayou Macon Community Home,MR0003129,671 Baskin Parks Rd,DELHI,LA,71232,RICHLAND,P. O. BOX 308,DELHI,LA,71232,1/11/1990,8/31/2024, Randall J Watts,3188789017,3188782585,8,600,9/1/2023,7/12/2023,1,delamhc.com
lauranickelson@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Bear Den Group Home,MR0007787,204 Hall Street ,DELHI,LA,71232,RICHLAND,P. O. BOX 607,DELHI,LA,71232,8/26/2008,8/31/2024, Laura  Nickelson,3188786682,3188788671,8,1042,9/1/2023,8/15/2023,1,yahoo.com
ctemple@harmonycenter.org,Intermediate Care Facilities for the Developmentally Delayed,Bedford Group Home,MR0003014,354 Bedford Street ,BATON ROUGE,LA,70806,EAST BATON ROUGE,2736 FLORIDA BLVD. ,BATON ROUGE,LA,70802,4/21/1987,12/31/2024, Collis B Temple Jr,2253365417,2253365409,2,477,1/1/2024,12/18/2023,1,harmonycenter.org
rwatts@delamhc.com,Intermediate Care Facilities for the Developmentally Delayed,Bee Bayou Community Home,MR0003130,77 Hwy 584 ,RAYVILLE,LA,71269,RICHLAND,P. O. BOX 308,DELHI,LA,71232,1/11/1990,8/31/2024, Randall J Watts,3188789017,3188782585,8,601,9/1/2023,7/12/2023,1,delamhc.com
jennifer.vath@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Beech Street Group Home,MR0003000,89 Beech Street ,SULPHUR,LA,70663,CALCASIEU,"103 EXCHANGE PLACE, SUITE 100",LAFAYETTE,LA,70503,6/12/1986,3/31/2024, Jennifer  Simon,3372332731,3372355273,5,454,4/1/2023,3/9/2023,1,rescare.com
clreynolds2001@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Bell Oaks - Burton House,MR0003103,405 Morgan Street ,SPRINGHILL,LA,71075,WEBSTER,228 NORTH MAIN STREET ,SPRINGHILL,LA,71075,4/27/1989,2/28/2025,MS Kathy  Thompson,3185395691,3185393621,7,555,3/1/2024,12/8/2023,1,yahoo.com
clreynolds2001@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Bell Oaks - Hilda House,MR0002885,407 8th Street N.W. ,SPRINGHILL,LA,71075,WEBSTER,228 NORTH MAIN STREET ,SPRINGHILL,LA,71075,1/12/1979,2/28/2025,MS Kathy  Thompson,3185395691,3185393621,7,2201780115,3/1/2024,12/8/2023,1,yahoo.com
clreynolds2001@yahoo.com,Intermediate Care Facilities for the Developmentally Delayed,Bell Oaks - Oak Haven Community Home,MR0003202,203 Airport Loop ,SPRINGHILL,LA,71075,WEBSTER,228 NORTH MAIN ,SPRINGHILL,LA,71075,5/29/1991,5/31/2024, Kathy B Thompson,3185395691,3185393621,7,687,11/15/2023,11/15/2023,1,yahoo.com
mrprice035@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Benton Street Home,MR0003062,1400 Benton Street,RUSTON,LA,71270,LINCOLN,P. O. BOX 715,RUSTON,LA,71273,3/1/1991,6/30/2024, MATT  PRICE,3182559137,3182558233,8,899,7/1/2023,6/8/2023,1,gmail.com
schumley1979@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Bernice Community Home,MR0003282,308 8th Street ,BERNICE,LA,71222,UNION,P.O. BOX 548 ,RUSTON,LA,71273,2/20/1995,6/30/2024, SHAWNA W  CHUMLEY,3182857081,3187773585,8,2203785745,5/19/2023,5/24/2023,1,gmail.com
nancy.grayson@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Billville Road Community Home,MR0011787,42175 Billville Road ,HAMMOND,LA,70403,TANGIPAHOA,40052 N. HOOVER ROAD,PONCHATOULA,LA,70454,10/11/2016,10/31/2024, Charmaine  Jones,2252946267,2252946268,9,2203782945,11/1/2023,10/20/2023,1,evergreenls.org
Kaleigh.Kennedy@stmarys-rts.org,Intermediate Care Facilities for the Developmentally Delayed,Bishop Ronald P. Herzog Home,MR0012570,1901 Huie-Dellmon Avenue,BOYCE,LA,71409,RAPIDES,P.O. DRAWER 7768,ALEXANDRIA,LA,71306,9/2/2020,8/31/2024, Christi  Guillot,3184456443,3184831850,6,2203784695,9/1/2023,8/1/2023,1,stmarys-rts.org
TCRAWFORD@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Bob White Community Home,MR0002983,14425 Highway 21 South,BOGALUSA,LA,70427,WASHINGTON,"800 NORTH CAUSEWAY BLVD, SUITE 1C",MANDEVILLE,LA,70448,8/22/1985,7/31/2024, TERRENCE  CRAWFORD,9857353065,9857353065,9,435,8/1/2023,7/26/2023,1,rescare.com
devans@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Bouef Trace Community Home,MR0003229,6465 Bouef Trace ,ALEXANDRIA,LA,71301,RAPIDES,920 MAIN STREET ,PINEVILLE,LA,71360,10/1/1999,9/30/2024, CAROLYN  GRESHAM,3184870271,3184456503,6,724,10/1/2023,8/23/2023,1,evergreenls.org
mrprice035@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Braswell Home,MR0003095,560 Braswell Lane ,SIMSBORO,LA,71275,LINCOLN,P. O. BOX 715,RUSTON,LA,71273,7/13/1989,6/30/2024, MATT  PRICE,3182559137,3182558233,8,900,7/1/2023,6/8/2023,1,gmail.com
nharrison@lafayettelarc.org,Intermediate Care Facilities for the Developmentally Delayed,Briarwood Group Home,MR0003141,602 East Highland Meadows ,JACKSON,LA,70748,EAST FELICIANA,303 NEW HOPE ROAD,LAFAYETTE,LA,70506,2/5/1990,11/30/2024, Nicole  Harrison,3373261999,2255708157,2,2203785153,12/1/2023,11/28/2023,1,lafayettelarc.org
TCRAWFORD@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Brookshire Avenue Group Home,MR0003196,12647 Brookshire Avenue,BATON ROUGE,LA,70815,EAST BATON ROUGE,"800 N CAUSEWAY BLVD, SUITE 1C",MANDEVILLE,LA,70448,4/19/1991,6/30/2024, TERRENCE  CRAWFORD,2257785195,,2,2203784010,7/1/2023,6/1/2023,1,rescare.com
clifton.hunt@sevitahealth.com ,Intermediate Care Facilities for the Developmentally Delayed,Broussard Community Home,MR0002979,9929 Glerma Street ,BATON ROUGE,LA,70820,EAST BATON ROUGE,"2645 O'NEAL LANE, BUILDING A, SUITE B",BATON ROUGE,LA,70816,5/14/1985,8/31/2024, Clifton  Hunt,2257677124,2257678068,2,2203784083,9/1/2023,7/12/2023,1,sevitahealth.com 
isabel.elliott@westsidehabcenter.com,Intermediate Care Facilities for the Developmentally Delayed,Buchanan Group Home,MR0007396,1292 Presidents Drive ,ALEXANDRIA,LA,71303,RAPIDES,P.O. BOX 7917 ,ALEXANDRIA,LA,71306,10/31/2007,11/30/2024, Isabel  Elliott,3184459063,3184459062,6,1017,12/1/2023,10/19/2023,1,westsidehabcenter.com
TCRAWFORD@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Burns Plaza Group Home,MR0003124,101 Burns Plaza ,THIBODAUX,LA,70301,LAFOURCHE,800 N. CAUSEWAY BLVD SUITE C,MANDEVILLE,LA,70448,12/18/1989,12/31/2023, TERRENCE  CRAWFORD,9854480752,9854480752,3,599,1/1/2023,12/22/2022,1,rescare.com
rwatts@delamhc.com,Intermediate Care Facilities for the Developmentally Delayed,Bush Road Community Home,MR0003112,101 Donahoe Road,DELHI,LA,71232,RICHLAND,P. O. BOX 308,DELHI,LA,71232,9/18/1989,8/31/2024, Randall J Watts,3188789017,3188782585,8,585,9/1/2023,7/12/2023,1,delamhc.com
ctemple@harmonycenter.org,Intermediate Care Facilities for the Developmentally Delayed,C.B.s Place Group Home,MR0007003,1551 C.B. Temple Rd. ,KENTWOOD,LA,70444,TANGIPAHOA,2736 FLORIDA BOULEVARD ,BATON ROUGE,LA,70802,9/14/2006,9/30/2024,MR Collis  Temple,9852292994,9852999976,9,1004,10/1/2023,9/15/2023,1,harmonycenter.org
mrprice035@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Calvin Road Community Residence,MR0003114,618 Joe Fraizer Road,WINNFIELD,LA,71483,WINN,P. O. BOX 715,RUSTON,LA,71273,10/30/1989,9/30/2024,  MATT  PRICE,3187278668,3182558233,6,587,10/1/2023,9/11/2023,1,gmail.com
brandon.dufreche@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Camellia Drive Community Home,MR0011670,1538 Camellia Drive,HAMMOND,LA,70403,TANGIPAHOA,40052 N. HOOVER ROAD,PONCHATOULA,LA,70454,6/13/2016,6/30/2024, Charmaine  Jones,9853451504,9853451504,9,2203782810,7/1/2023,6/30/2023,1,evergreenls.org
devans@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Camerata Community Home,MR0003165,6012 Joe Hesni Boulevard ,ALEXANDRIA,LA,71303,RAPIDES,920 MAIN STREET ,PINEVILLE,LA,71360,9/27/1990,10/31/2024, CAROLYN  GRESHAM,3184731097,3184456503,6,639,11/1/2023,8/29/2023,1,evergreenls.org
kcollins72@icloud.com,Intermediate Care Facilities for the Developmentally Delayed,Cameron Community Home,MR0003278,221 Burma Road ,BALL,LA,71405,RAPIDES,P.O. BOX 710 ,BALL,LA,71405,1/30/1995,12/31/2024, Karen  Collins,3186402953,3186411976,6,780,1/1/2024,10/23/2023,1,icloud.com
mrprice035@gmail.com,Intermediate Care Facilities for the Developmentally Delayed,Campbell Street Home,MR0003045,1406 Campbell Street ,RUSTON,LA,71270,LINCOLN,P. O. BOX 715,RUSTON,LA,71273,4/18/1988,6/30/2024, MATT  PRICE,3182559137,3182558233,8,901,7/1/2023,6/8/2023,1,gmail.com
jennifer.simon@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Cane Place Community Home,MR0003089,109 Beau Sejour ,LAFAYETTE,LA,70508,LAFAYETTE,"103 EXCHANGE PLACE, SUITE 100",LAFAYETTE,LA,70503,5/23/1989,2/29/2024, Jennifer  Simon,3372332731,3372355273,4,564,3/1/2023,2/28/2023,1,rescare.com
TCRAWFORD@rescare.com,Intermediate Care Facilities for the Developmentally Delayed,Carlisle Court Community Home,MR0003158,6250 Carlisle Court ,NEW ORLEANS,LA,70131,ORLEANS,"800 NORTH CAUSEWAY BLVD, SUITE 1C",MANDEVILLE,LA,70448,8/7/1990,2/29/2024, JENNIFER  VATH,5043923860,5043923860,1,832,3/1/2023,2/28/2023,1,rescare.com
Kaleigh.Kennedy@stmarys-rts.org,Intermediate Care Facilities for the Developmentally Delayed,Carlo Bertani Home,MR0007243,6719 Highway 1 North ,BOYCE,LA,71409,RAPIDES,P.O. BOX 7768,ALEXANDRIA,LA,71306,6/14/2007,6/30/2024, Christi  Guillot,3184456443,3184831850,6,998,7/1/2023,4/25/2023,1,stmarys-rts.org
nmoore@evergreenls.org,Intermediate Care Facilities for the Developmentally Delayed,Carroll Street,MR0002935,181 Carroll Street ,SHREVEPORT,LA,71105,CADDO,4400 VIKING DRIVE ,BOSSIER CITY,LA,71111,2/21/1984,1/31/2025, NORMAN  MOORE,3186879622,3186879622,7,344,2/1/2024,12/29/2023,1,evergreenls.org
brandi.stutes@arcofacadiana.org,Intermediate Care Facilities for the Developmentally Delayed,Central Avenue Group Home,MR0006975,310 Central Avenue,NEW IBERIA,LA,70560,IBERIA,6400 HIGHWAY 90 WEST,NEW IBERIA,LA,70560,9/1/2006,1/31/2025, Brandi  Stutes,3373676813,3373678301,4,2203785212,2/1/2024,11/22/2023,1,arcofacadiana.org
dan.debevec@la.gov,Intermediate Care Facilities for the Developmentally Delayed,Central Louisiana Supports and Services Center,MR0002862,5400 Coliseum Blvd,ALEXANDRIA,LA,71303,RAPIDES,5400 COLISEUM BLVD,ALEXANDRIA,LA,71303,3/13/1981,1/31/2025, Kristy W Flynn,3184875484,3184875002,6,2203784525,2/1/2024,11/16/2023,1,la.gov
lafourchearc@triparish.net,Intermediate Care Facilities for the Developmentally Delayed,Chackbay Community Home,MR0002961,634 Choctaw Road,THIBODAUX,LA,70301,LAFOURCHE,P.O. BOX 269,THIBODAUX,LA,70302,8/8/1984,3/31/2024, Wendy F Eschete,9854476214,9854474813,3,389,4/1/2023,2/15/2022,1,triparish.net
Kaleigh.Kennedy@stmarys-rts.org,Intermediate Care Facilities for the Developmentally Delayed,Charles P. Greco Home,MR0004637,6721 Highway 1 North ,BOYCE,LA,71409,RAPIDES,P.O. DRAWER 7768 ,ALEXANDRIA,LA,71306,1/15/2004,1/31/2025, Christi  Guittot,3184456443,3184831850,6,927,2/1/2024,12/15/2023,1,stmarys-rts.org
